,altitude_km,energy_gev,nadir,phi_earth,phi_lat,rocking_angle,shifted_nadir,shifted_zenith,theta_lat,time,zenith
0,542.4487567350803,17.5813828125,67.89717102050781,165.14950561523438,347.19580078125,-50.00737380981445,67.73783978761801,112.26216021238199,62.659549713134766,287541280.9303925,112.10282897949219
1,541.384227777567,13.152634765625,67.1467056274414,145.503173828125,2.7555594444274902,-50.00812911987305,66.96491283354807,113.03508716645193,63.45440673828125,287541353.8728543,112.8532943725586
2,540.5439439332712,10.3479794921875,68.17411804199219,127.12100219726562,15.157865524291992,-50.0062255859375,67.97459525898421,112.02540474101579,66.92972564697266,287541448.3701411,111.82588195800781
3,540.3164537970815,24.4899609375,68.00699615478516,145.27352905273438,354.48907470703125,-50.00636291503906,67.80267332990357,112.19732667009643,62.54311752319336,287541492.44337714,111.99300384521484
4,539.5987684109456,45.82040234375,68.14749145507812,151.5753936767578,339.8732604980469,-50.004051208496094,67.92802546854908,112.07197453145092,61.848388671875,287541633.3912076,111.85250854492188
5,539.5987684109456,27.145021484375,67.94271087646484,167.70584106445312,322.658447265625,-50.004051208496094,67.7232448899358,112.2767551100642,63.211341857910156,287541641.07699335,112.05728912353516
6,539.5987684109456,13.0249482421875,68.46924591064453,172.54031372070312,317.37493896484375,-50.004051208496094,68.24977992411549,111.75022007588451,63.73484802246094,287541646.0183714,111.53075408935547
7,539.5125738060116,11.24222265625,68.6836929321289,124.3086166381836,2.156902313232422,-49.99624252319336,68.46240823943575,111.53759176056425,67.47444152832031,287541731.12231654,111.3163070678711
8,539.5909771050701,21.513978515625,68.32478332519531,122.94688415527344,0.8500878214836121,-49.98860549926758,68.1051529421123,111.8948470578877,68.44706726074219,287541779.0440562,111.67521667480469
9,546.2861155918141,57.95802734375,68.09291076660156,172.42112731933594,288.6856384277344,-49.995704650878906,68.01454780558883,111.98545219441117,62.41387176513672,287542415.40664583,111.90708923339844
10,548.8559899798635,25.08333203125,68.0496597290039,152.29441833496094,306.6894226074219,-49.99913787841797,68.02552111757903,111.97447888242097,63.36214828491211,287542564.1646804,111.9503402709961
11,549.3765873115802,72.2964921875,68.8552474975586,166.22647094726562,291.6889343261719,-49.999481201171875,68.84209348983293,111.15790651016707,61.09611511230469,287542596.5658778,111.1447525024414
12,550.9119598631861,16.637873046875,68.49385070800781,174.4861297607422,281.57171630859375,-49.99951171875,68.51309306112104,111.48690693887896,61.58884048461914,287542682.4630237,111.50614929199219
13,551.4135939487361,14.2160830078125,79.81700134277344,184.07601928710938,268.3744201660156,-49.99907302856445,79.84682817509177,100.15317182490823,51.68520736694336,287542701.21053594,100.18299865722656
14,553.7532886351415,10.9549658203125,67.79371643066406,204.72801208496094,248.83360290527344,-49.99970626831055,67.87291082086554,112.12708917913446,68.0595932006836,287542859.24158627,112.20628356933594
15,554.1781524569542,94.43215625,67.86390686035156,176.3748016357422,276.5665588378906,-49.9994010925293,67.95206587719329,112.04793412280671,62.07777786254883,287542893.50318426,112.13609313964844
16,555.6975310006071,52.71494140625,68.10425567626953,155.865234375,295.5682678222656,-50.00260925292969,68.22447358038234,111.77552641961766,65.68049621582031,287543014.29304504,111.89574432373047
17,557.5786691180006,10.30396484375,67.89485931396484,201.6823272705078,244.7195281982422,-49.99956512451172,68.05476923235466,111.94523076764534,63.8650016784668,287543213.16647655,112.10514068603516
18,558.0839665448733,52.51125,68.225341796875,203.4613800048828,240.4462432861328,-50.00114440917969,68.39591349097182,111.60408650902818,63.368629455566406,287543303.6718797,111.774658203125
19,558.5088324538522,11.4568369140625,68.28764343261719,218.40293884277344,221.7636260986328,-50.0042724609375,68.46717979739347,111.53282020260653,66.64100646972656,287543421.911143,111.71235656738281
20,558.5088324538522,15.3304404296875,67.57904052734375,214.58689880371094,225.6023712158203,-50.0042724609375,67.75857689212003,112.24142310787997,66.03610229492188,287543423.0249208,112.42095947265625
21,558.7545182148231,11.1446669921875,67.84441375732422,214.11289978027344,214.40875244140625,-49.99983215332031,68.02913409165699,111.97086590834301,64.22462463378906,287543647.07671803,112.15558624267578
22,558.6756384461112,12.7593515625,67.28726959228516,224.76675415039062,181.90243530273438,-49.993141174316406,67.47032556349811,112.52967443650189,66.41493225097656,287543903.8683283,112.71273040771484
23,558.6756384461112,75.2357265625,67.42874908447266,210.69329833984375,195.09445190429688,-49.993141174316406,67.61180505568561,112.38819494431439,63.179115295410156,287543910.48258084,112.57125091552734
24,558.6664592572488,15.316197265625,67.9521484375,179.61106872558594,223.48141479492188,-49.993812561035156,68.13501072782795,111.86498927217205,65.46539306640625,287543941.4790251,112.0478515625
