7423.28,
7363.14,
7295.43,
7220.6,
7143.88,
7061.7,
6983.99,
6901.21,
6811.54,
6717.32,
6613.8,
6510.76,
6590.59,
6707.28,
6877.82,
7122.9,
7393.2,
7709.91,
8131.78,
8550.8,
9030.35,
9489.17,
9942.3,
10428.1,
10921.8,
11431.1,
11956.6,
12569.6,
13152.4,
13681.3,
14290.2,
14940.7,
15645,
16406.2,
17237.4,
18127.7,
19075.7,
20206,
22383.2,
27564,
36013,
42969.4,
48930.1,
53875.8,
58563.5,
63343.9,
68125,
72641.7,
77077.3,
81406.3,
85452,
89430.1,
93039.3,
96611.1,
100137,
103655,
107146,
110155,
113110,
115667,
118081,
120542,
122987,
125246,
127120,
128666,
130156,
131678,
133225,
134567,
136144,
137729,
139478,
141340,
143101,
144660,
146053,
147222,
148169,
148851,
149052,
148887,
148672,
148519,
148474,
151791,
156095,
160048,
163423,
166251,
168509,
170245,
171528,
172297,
172580,
172346,
171581,
170833,
170223,
170014,
7423.28,
7369.37,
7311.21,
7245.92,
7179.64,
7103.7,
7030.61,
6949.54,
6870.28,
6772.64,
6672.62,
6567.56,
6554.15,
6611.76,
6782.21,
7019.83,
7279.88,
7607.28,
7981.12,
8413.58,
8894.81,
9349.77,
9825.5,
10288.2,
10782.8,
11280.9,
11832.8,
12364.9,
12987.8,
13548.3,
14212.1,
14946.5,
15736,
16618.6,
17590.6,
18645.9,
20001.2,
21847.9,
27789.2,
32637,
36451.1,
41119.5,
45234.1,
49808.3,
54322.6,
59036.4,
64825.1,
69866.3,
74349.1,
78818.4,
82715.4,
86785.8,
90408.7,
93979.8,
97713.5,
101301,
104909,
107920,
110973,
113177,
115523,
117801,
120409,
122555,
124302,
125528,
127080,
128825,
130607,
132458,
134391,
136408,
138627,
140880,
143108,
144903,
146435,
147515,
148313,
148882,
149243,
149252,
148883,
149058,
150583,
153014,
155708,
158523,
161168,
163457,
165280,
166733,
167830,
168622,
168837,
168798,
168590,
168440,
168216,
168335,
7423.28,
7383.24,
7333.51,
7286.97,
7230.07,
7175.91,
7108.32,
7037.06,
6958.32,
6872.89,
6763.71,
6656.52,
6542.77,
6428.77,
6481.51,
6599.93,
6766.23,
6980.83,
7241.14,
7552.3,
7915.92,
8360.84,
8807.83,
9266.72,
9705.62,
10182.8,
10695.4,
11186,
11788.6,
12374.9,
12989.7,
13707.7,
14510.4,
15481.1,
16538.6,
17867,
19430.7,
21171.6,
22992.7,
26023,
29598.5,
33041.4,
36682.6,
40078.5,
43210.9,
46671,
